name,DETUID,SKYTILE,ID_SRC,UID,UID_Hard,ID_CLUSTER,ra,dec,RA_RAW,DEC_RAW,RA_LOWERR,RA_UPERR,DEC_LOWERR,DEC_UPERR,POS_ERR,e_pos,LII,BII,ELON,ELAT,MJD,MJD_MIN,MJD_MAX,EXT,EXT_ERR,EXT_LOWERR,EXT_UPERR,EXT_LIKE,DET_LIKE_0,ML_CTS_1,ML_CTS_ERR_1,ML_CTS_LOWERR_1,ML_CTS_UPERR_1,ML_RATE_1,ML_RATE_ERR_1,ML_RATE_LOWERR_1,ML_RATE_UPERR_1,ML_FLUX_1,ML_FLUX_ERR_1,ML_FLUX_LOWERR_1,ML_FLUX_UPERR_1,ML_BKG_1,ML_EXP_1,ML_EEF_1,APE_CTS_1,APE_BKG_1,APE_EXP_1,APE_RADIUS_1,APE_POIS_1,DET_LIKE_P1,ML_CTS_P1,ML_CTS_ERR_P1,ML_CTS_LOWERR_P1,ML_CTS_UPERR_P1,ML_RATE_P1,ML_RATE_ERR_P1,ML_RATE_LOWERR_P1,ML_RATE_UPERR_P1,ML_FLUX_P1,ML_FLUX_ERR_P1,ML_FLUX_LOWERR_P1,ML_FLUX_UPERR_P1,ML_BKG_P1,ML_EXP_P1,ML_EEF_P1,APE_CTS_P1,APE_BKG_P1,APE_EXP_P1,APE_RADIUS_P1,APE_POIS_P1,DET_LIKE_P2,ML_CTS_P2,ML_CTS_ERR_P2,ML_CTS_LOWERR_P2,ML_CTS_UPERR_P2,ML_RATE_P2,ML_RATE_ERR_P2,ML_RATE_LOWERR_P2,ML_RATE_UPERR_P2,ML_FLUX_P2,ML_FLUX_ERR_P2,ML_FLUX_LOWERR_P2,ML_FLUX_UPERR_P2,ML_BKG_P2,ML_EXP_P2,ML_EEF_P2,APE_CTS_P2,APE_BKG_P2,APE_EXP_P2,APE_RADIUS_P2,APE_POIS_P2,DET_LIKE_P3,ML_CTS_P3,ML_CTS_ERR_P3,ML_CTS_LOWERR_P3,ML_CTS_UPERR_P3,ML_RATE_P3,ML_RATE_ERR_P3,ML_RATE_LOWERR_P3,ML_RATE_UPERR_P3,ML_FLUX_P3,ML_FLUX_ERR_P3,ML_FLUX_LOWERR_P3,ML_FLUX_UPERR_P3,ML_BKG_P3,ML_EXP_P3,ML_EEF_P3,APE_CTS_P3,APE_BKG_P3,APE_EXP_P3,APE_RADIUS_P3,APE_POIS_P3,DET_LIKE_P4,ML_CTS_P4,ML_CTS_ERR_P4,ML_CTS_LOWERR_P4,ML_CTS_UPERR_P4,ML_RATE_P4,ML_RATE_ERR_P4,ML_RATE_LOWERR_P4,ML_RATE_UPERR_P4,ML_FLUX_P4,ML_FLUX_ERR_P4,ML_FLUX_LOWERR_P4,ML_FLUX_UPERR_P4,ML_BKG_P4,ML_EXP_P4,ML_EEF_P4,APE_CTS_P4,APE_BKG_P4,APE_EXP_P4,APE_RADIUS_P4,APE_POIS_P4,DET_LIKE_P5,ML_CTS_P5,ML_CTS_ERR_P5,ML_CTS_LOWERR_P5,ML_CTS_UPERR_P5,ML_RATE_P5,ML_RATE_ERR_P5,ML_RATE_LOWERR_P5,ML_RATE_UPERR_P5,ML_FLUX_P5,ML_FLUX_ERR_P5,ML_FLUX_LOWERR_P5,ML_FLUX_UPERR_P5,ML_BKG_P5,ML_EXP_P5,ML_EEF_P5,APE_CTS_P5,APE_BKG_P5,APE_EXP_P5,APE_RADIUS_P5,APE_POIS_P5,DET_LIKE_P6,ML_CTS_P6,ML_CTS_ERR_P6,ML_CTS_LOWERR_P6,ML_CTS_UPERR_P6,ML_RATE_P6,ML_RATE_ERR_P6,ML_RATE_LOWERR_P6,ML_RATE_UPERR_P6,ML_FLUX_P6,ML_FLUX_ERR_P6,ML_FLUX_LOWERR_P6,ML_FLUX_UPERR_P6,ML_BKG_P6,ML_EXP_P6,ML_EEF_P6,APE_CTS_P6,APE_BKG_P6,APE_EXP_P6,APE_RADIUS_P6,APE_POIS_P6,DET_LIKE_P7,ML_CTS_P7,ML_CTS_ERR_P7,ML_CTS_LOWERR_P7,ML_CTS_UPERR_P7,ML_RATE_P7,ML_RATE_ERR_P7,ML_RATE_LOWERR_P7,ML_RATE_UPERR_P7,ML_FLUX_P7,ML_FLUX_ERR_P7,ML_FLUX_LOWERR_P7,ML_FLUX_UPERR_P7,ML_BKG_P7,ML_EXP_P7,ML_EEF_P7,APE_CTS_P7,APE_BKG_P7,APE_EXP_P7,APE_RADIUS_P7,APE_POIS_P7,DET_LIKE_P8,ML_CTS_P8,ML_CTS_ERR_P8,ML_CTS_LOWERR_P8,ML_CTS_UPERR_P8,ML_RATE_P8,ML_RATE_ERR_P8,ML_RATE_LOWERR_P8,ML_RATE_UPERR_P8,ML_FLUX_P8,ML_FLUX_ERR_P8,ML_FLUX_LOWERR_P8,ML_FLUX_UPERR_P8,ML_BKG_P8,ML_EXP_P8,ML_EEF_P8,APE_CTS_P8,APE_BKG_P8,APE_EXP_P8,APE_RADIUS_P8,APE_POIS_P8,DET_LIKE_P9,ML_CTS_P9,ML_CTS_ERR_P9,ML_CTS_LOWERR_P9,ML_CTS_UPERR_P9,ML_RATE_P9,ML_RATE_ERR_P9,ML_RATE_LOWERR_P9,ML_RATE_UPERR_P9,ML_FLUX_P9,ML_FLUX_ERR_P9,ML_FLUX_LOWERR_P9,ML_FLUX_UPERR_P9,ML_BKG_P9,ML_EXP_P9,ML_EEF_P9,APE_CTS_P9,APE_BKG_P9,APE_EXP_P9,APE_RADIUS_P9,APE_POIS_P9,APE_CTS_S,APE_BKG_S,APE_EXP_S,APE_POIS_S,FLAG_SP_SNR,FLAG_SP_BPS,FLAG_SP_SCL,FLAG_SP_LGA,FLAG_SP_GC_CONS,FLAG_NO_RADEC_ERR,FLAG_NO_EXT_ERR,FLAG_NO_CTS_ERR,FLAG_OPT,flux,field,cat
1eRASS J032928.2-281934,em01_052117_020_ML00245_002_c010,52117,245,105211700245,0,232,52.36764862140854,-28.326151673968564,52.36725815892917,-28.32611439609122,3.3396287,3.5650084,3.4712646,3.2638738,4.0378275,4.8823156,224.30245629000933,-55.1647602796763,39.99008724602488,-45.449103409030535,58878.0,58876.832,58879.23,0.0,0.0,0.0,0.0,0.0,14.898823,11.142134,3.969468,3.5764322,4.362504,0.051618185,0.018389363,0.016568545,0.02021018,4.8061625e-14,1.7122312e-14,1.5426952e-14,1.8817674e-14,1.1544279,215.85675,0.8836025,7,0.9019658,216.00832,7.5191813,4.3993972e-05,0.6884013,1.65192,1.8823173,1.4740589,2.2905757,0.007557968,0.008612096,0.006744207,0.010479986,8.20003e-15,9.3437085e-15,7.317139e-15,1.1370278e-14,0.37222475,218.56668,0.8923024,0,0.25703895,218.74786,6.9803333,,10.904129,5.3038917,2.4938352,2.3276894,2.659981,0.024143599,0.011352072,0.010595767,0.012108375,1.776571e-14,8.3532534e-15,7.796738e-15,8.9097685e-15,0.4386366,219.68108,0.8869417,4,0.33054465,219.69586,7.2112684,0.0003823938,4.0674915,2.8239229,1.9243479,1.5465859,2.30211,0.01305156,0.008893919,0.007147985,0.010639853,1.2871361e-14,8.771124e-15,7.049295e-15,1.0492952e-14,0.3940142,216.3667,0.8836025,3,0.33103463,216.35367,7.674967,0.0047266437,3.8226771,5.1538973,2.9838169,2.535595,3.4320388,0.030433027,0.017619012,0.014972325,0.020265698,1.8867344e-13,1.09231316e-13,9.2822844e-14,1.2563979e-13,0.5375164,169.35211,0.85624605,4,0.7144626,169.34041,9.713694,0.0061738426,0.022789655,0.29744068,0.92921036,0.29744068,1.5609801,0.0027614739,0.008626897,0.0027614739,0.01449232,9.947672e-14,3.1076717e-13,9.947672e-14,5.220576e-13,0.46601182,107.710846,0.73298055,1,1.1004817,107.69842,13.038567,0.66728926,0.2763923,1.2077625,1.8102612,1.2077625,2.4127598,0.010550177,0.015813189,0.010550177,0.021076199,3.1682212e-13,4.748705e-13,3.1682212e-13,6.3291885e-13,0.8408632,114.477936,0.73298055,2,1.9839973,114.43266,13.038567,0.5896454,0.0,0.0,0.65907365,0.0,0.65907365,0.0,0.005556107,0.0,0.005556107,0.0,1.4495452e-13,0.0,1.4495452e-13,0.15157391,118.62148,0.73298055,0,0.29864585,118.693726,11.852742,,0.0,0.0,0.72521245,0.0,0.72521245,0.0,0.0072950795,0.0,0.0072950795,0.0,3.3265296e-13,0.0,3.3265296e-13,0.14237058,99.41118,0.73298055,0,0.33610645,99.4259,13.038567,,0.55796504,0.7898094,1.1084377,0.7595001,1.4573754,0.008565734,0.012021359,0.00823702,0.015805699,6.935817e-13,9.733893e-13,6.669652e-13,1.2798137e-12,0.14774132,92.20569,0.70057523,1,0.3483768,92.13787,13.038567,0.29416716,7,0.66157925,218.39598,6.18630987875704e-06,0,0,0,0,0,0,0,0,0,1.7765709693293164e-14,ECDFS,eRASS1
1eRASS J033024.8-281027,em01_052117_020_ML00379_002_c010,52117,379,105211700379,0,357,52.60342407061583,-28.174213348584423,52.602852065965514,-28.174318492685103,3.3726945,3.2226818,3.5151536,3.3781497,3.8661575,4.6636357,224.08871250836992,-54.93866292548159,40.34218444942787,-45.37824551824736,58878.5,58877.5,58879.73,0.0,0.0,0.0,0.0,0.0,15.7156105,10.434045,3.6044643,3.2400284,3.9689002,0.051573034,0.01781602,0.016014699,0.019617341,4.8019585e-14,1.6588473e-14,1.4911266e-14,1.8265681e-14,1.078174,202.3159,0.8836025,9,0.8964175,202.34605,7.7389164,4.6125209e-07,11.503688,5.135514,2.4266622,2.048889,2.8044355,0.025022674,0.011823856,0.009983165,0.013664548,2.7148394e-14,1.2828313e-14,1.08312525e-14,1.4825375e-14,0.34475756,205.2344,0.8923024,5,0.24668482,205.19427,7.187128,6.2018107e-06,6.2947717,4.317972,2.3897967,2.004704,2.7748892,0.020972641,0.011607381,0.009736964,0.013477798,1.5432407e-14,8.541119e-15,7.1648e-15,9.917438e-15,0.40836027,205.88596,0.8869417,3,0.3166271,206.01587,7.430467,0.004180147,0.7194816,1.0273294,1.3419931,0.9267988,1.7571874,0.00506169,0.00661205,0.0045663724,0.008657727,4.991805e-15,6.5207595e-15,4.503326e-15,8.538193e-15,0.37246856,202.96173,0.8836025,1,0.32257748,202.7879,7.8957396,0.2757202,0.0,0.0,1.1177787,0.0,1.1177787,0.0,0.0071048033,0.0,0.0071048033,0.0,4.4047136e-14,0.0,4.4047136e-14,0.51219416,157.32718,0.85624605,1,0.7309158,157.32878,10.129135,0.51853216,0.0,0.0,0.5429805,0.0,0.5429805,0.0,0.0055012885,0.0,0.0055012885,0.0,1.9817321e-13,0.0,1.9817321e-13,0.43428886,98.7006,0.73298055,1,1.1351511,99.135574,13.694167,0.6786265,0.0,0.0,0.77294713,0.0,0.77294713,0.0,0.0073510925,0.0,0.0073510925,0.0,2.2075352e-13,0.0,2.2075352e-13,0.7757799,105.14725,0.73298055,2,2.02778,105.56945,13.694167,0.60146105,0.0,0.0,0.5544356,0.0,0.5544356,0.0,0.0050857803,0.0,0.0050857803,0.0,1.3268407e-13,0.0,1.3268407e-13,0.13951892,109.01682,0.73298055,1,0.30367452,109.452034,12.440851,0.26189888,0.0,0.0,0.7221439,0.0,0.7221439,0.0,0.007915998,0.0,0.007915998,0.0,3.609666e-13,0.0,3.609666e-13,0.13155864,91.22588,0.73298055,0,0.34263477,91.226265,13.694167,,0.0,0.0,0.7221439,0.0,0.7221439,0.0,0.008521677,0.0,0.008521677,0.0,6.9001434e-13,0.0,6.9001434e-13,0.13642384,84.74199,0.70057523,0,0.35541046,84.74273,13.694167,,4,0.63920456,204.76006,0.0041948803395013695,0,0,0,0,0,0,0,0,0,2.7148393599916824e-14,ECDFS,eRASS1
1eRASS J033247.9-280852,em01_052117_020_ML00466_002_c010,52117,466,105211700466,0,438,53.1997051951812,-28.147916615964803,53.19880506898043,-28.148109944034996,3.1732213,3.6043234,4.0749545,3.6070688,3.9672298,4.792448,224.1702358717855,-54.414720129237956,41.05880621936942,-45.53333676351967,58879.73,58878.5,58880.73,0.0,0.0,0.0,0.0,0.0,11.187069,7.8166304,3.0922523,2.7563975,3.428107,0.037011642,0.014641774,0.013051505,0.016232042,3.446149e-14,1.3632937e-14,1.2152239e-14,1.5113633e-14,1.1596416,211.19383,0.8836025,7,0.93629754,211.30933,7.538727,5.5474335e-05,3.5444033,2.7296515,1.8051101,1.4769514,2.1332686,0.012713391,0.008407326,0.0068789227,0.009935729,1.3793416e-14,9.121543e-15,7.463299e-15,1.0779786e-14,0.36136517,214.70679,0.8923024,3,0.24707249,214.69371,6.994643,0.0020909766,1.6287565,1.0555778,1.161081,0.7935257,1.5286363,0.0049180114,0.0054095583,0.0036970922,0.0071220244,3.6188458e-15,3.9805432e-15,2.7204504e-15,5.240636e-15,0.42776185,214.63509,0.8869417,1,0.3054547,214.9834,7.229954,0.26321173,7.087607,3.2991045,1.9472423,1.5831813,2.3113031,0.015591217,0.00920246,0.0074819466,0.010922973,1.5375954e-14,9.075404e-15,7.3786455e-15,1.0772163e-14,0.40219775,211.60019,0.8836025,3,0.32740068,211.5725,7.6949186,0.004584955,0.0,0.0,0.87004644,0.0,0.87004644,0.0,0.0052830437,0.0,0.0052830437,0.0,3.2752904e-14,0.0,3.2752904e-14,0.54043984,164.68658,0.85624605,1,0.7208293,165.18338,9.761736,0.5136512,0.96761364,1.2725221,1.4963973,1.0621858,1.9306089,0.012151207,0.014288973,0.010142723,0.018435223,4.3772356e-13,5.1473246e-13,3.6537185e-13,6.64093e-13,0.4578171,104.72392,0.73298055,2,1.0969977,104.56432,13.128582,0.29987124,0.40937006,0.87579757,1.3412632,0.87579757,1.8067288,0.007883716,0.0120737245,0.007883716,0.016263733,2.3674823e-13,3.625743e-13,2.3674823e-13,4.884004e-13,0.86184144,111.08943,0.73298055,3,2.0440183,111.1875,13.128582,0.33523616,0.0,0.0,0.7231638,0.0,0.7231638,0.0,0.006273197,0.0,0.006273197,0.0,1.6366285e-13,0.0,1.6366285e-13,0.14486867,115.27835,0.73298055,0,0.28726625,115.32045,11.929079,,1.5326422,1.4390187,1.5320095,1.0873076,1.9767113,0.014897054,0.015859716,0.011256059,0.020463372,6.793002e-13,7.231972e-13,5.1327215e-13,9.331223e-13,0.30499962,96.597534,0.73298055,2,0.61378187,96.454765,13.128582,0.12646008,0.0,0.0,0.7231638,0.0,0.7231638,0.0,0.008092296,0.0,0.008092296,0.0,6.5524664e-13,0.0,6.5524664e-13,0.14260723,89.36447,0.70057523,0,0.34232637,89.38303,13.128582,,4,0.6328554,213.65625,0.0040507427614562466,0,0,0,0,0,0,0,0,0,1.5375953616347977e-14,ECDFS,eRASS1
1eRASS J033058.7-282927,em01_052117_020_ML00972_002_c010,52117,972,105211700972,0,938,52.74498310101122,-28.491062617879766,52.74440918590112,-28.491168569802053,5.2322764,4.8492613,4.95114,4.4433036,5.817401,7.1287236,224.6637596396691,-54.85756656643951,40.35338965746709,-45.71862357458302,58878.5,58877.5,58879.73,0.0,0.0,0.0,0.0,0.0,6.1055255,5.6067624,2.823693,2.4043663,3.2430198,0.02756797,0.013883856,0.011822063,0.01594565,2.5668502e-14,1.2927241e-14,1.1007507e-14,1.4846975e-14,1.0958922,203.3796,0.8836025,4,0.91183764,203.5728,7.717271,0.014051581,2.560792,1.5323071,1.4381447,1.0578554,1.8184339,0.0074277543,0.0069713085,0.005127882,0.008814734,8.0587545e-15,7.563533e-15,5.5635047e-15,9.563561e-15,0.3444478,206.2948,0.8923024,1,0.24820036,206.41544,7.1658473,0.2197964,0.0,0.0,0.5261899,0.0,0.5261899,0.0,0.0025428715,0.0,0.0025428715,0.0,1.8711343e-15,0.0,1.8711343e-15,0.40876943,206.92746,0.8869417,0,0.3149701,207.28253,7.4090686,,7.4426293,4.836187,2.5495548,2.1440144,2.9550953,0.023724396,0.012507094,0.010517675,0.014496513,2.339684e-14,1.23344125e-14,1.0372461e-14,1.4296364e-14,0.3792229,203.8487,0.8836025,3,0.32559454,204.0286,7.873142,0.0045155017,0.98663586,2.239892,2.2506464,1.7631675,2.7381248,0.014168879,0.014236907,0.011153264,0.01732055,8.7841775e-14,8.826352e-14,6.9146085e-14,1.07380955e-13,0.5089932,158.08534,0.85624605,1,0.72201693,158.18665,10.088061,0.51422846,0.0,0.0,0.72830725,0.0,0.72830725,0.0,0.0073200557,0.0,0.0073200557,0.0,2.6369076e-13,0.0,2.6369076e-13,0.4306006,99.49477,0.73298055,0,1.1061306,99.492065,13.615884,,0.01378143,0.29251474,1.3244555,0.29251474,2.3563962,0.0027684316,0.012534973,0.0027684316,0.022301514,8.313608e-14,3.7642562e-13,8.313608e-14,6.697151e-13,0.7718879,105.66082,0.73298055,1,1.9898936,105.98363,13.615884,0.8632898,0.0,0.0,0.72830725,0.0,0.72830725,0.0,0.0066272127,0.0,0.0066272127,0.0,1.7289885e-13,0.0,1.7289885e-13,0.13832502,109.89646,0.73298055,0,0.29693204,109.89436,12.369236,,0.0,0.0,0.72830725,0.0,0.72830725,0.0,0.00795818,0.0,0.00795818,0.0,3.628901e-13,0.0,3.628901e-13,0.12995192,91.51681,0.73298055,0,0.3338207,91.51425,13.615884,,0.0,0.0,0.72830725,0.0,0.72830725,0.0,0.008569143,0.0,0.008569143,0.0,6.9385773e-13,0.0,6.9385773e-13,0.13718931,84.991844,0.70057523,0,0.35241514,84.98977,13.615884,,3,0.6405647,206.01659,0.027311952225307926,0,0,0,0,0,0,0,0,0,2.339684063081427e-14,ECDFS,eRASS1
1eRASS J033509.6-283258,em01_053120_020_ML00051_002_c010,53120,51,105312000051,0,46,53.790121205697524,-28.549467934649492,53.78921780865019,-28.549659725712782,1.4847907,1.5204213,1.712512,1.7742388,1.9352448,2.125006,224.9722324954015,-53.955378923491686,41.56440938636855,-46.08744212702744,58880.395,58879.562,58881.395,0.0,0.0,0.0,0.0,0.0,93.83307,36.78294,6.49344,6.1768074,6.8100724,0.16710337,0.029499428,0.028060978,0.030937877,1.5558973e-13,2.746688e-14,2.6127541e-14,2.880622e-14,1.1898826,220.12088,0.8836025,31,1.0723325,220.1572,7.6387987,3.7520763e-34,41.08141,14.259654,3.936964,3.680358,4.1935697,0.063771665,0.017606791,0.016459204,0.018754376,6.9189175e-14,1.9102517e-14,1.7857442e-14,2.0347593e-14,0.37112236,223.60486,0.8923024,10,0.28268313,223.58525,7.0880175,6.9462437e-13,22.578346,10.620351,3.498816,3.1648803,3.8327518,0.04738452,0.015610568,0.014120657,0.01710048,3.4867196e-14,1.1486805e-14,1.0390476e-14,1.2583134e-14,0.43692812,224.13124,0.8869417,10,0.34108788,224.05702,7.3309293,4.3093307e-12,32.509567,12.209178,3.7490156,3.467534,4.0304976,0.055411126,0.017014837,0.015737338,0.018292338,5.4646083e-14,1.6779918e-14,1.5520058e-14,1.803978e-14,0.42060804,220.33803,0.8836025,10,0.41313547,220.52203,7.794528,2.7435342e-11,2.5450752,2.1210363,1.7509922,1.3584132,2.1435711,0.01233927,0.010186514,0.0079026595,0.012470368,7.649888e-14,6.3152595e-14,4.8993548e-14,7.7311645e-14,0.5479093,171.89317,0.85624605,3,0.78073007,171.75198,9.934794,0.044692047,0.31239042,0.7294538,1.2297575,0.7294538,1.7300612,0.0066968575,0.011289969,0.0066968575,0.01588308,2.4124124e-13,4.0669917e-13,2.4124124e-13,5.7215707e-13,0.46137953,108.92479,0.73298055,2,1.1538491,108.60912,13.387925,0.32063222,0.3528261,1.2352834,1.7432913,1.2352834,2.251299,0.010676169,0.015066722,0.010676169,0.019457275,3.2060566e-13,4.5245413e-13,3.2060566e-13,5.843025e-13,0.8349504,115.70474,0.73298055,4,2.0881996,115.54513,13.387925,0.15913238,1.1783041,1.1030238,1.3049347,0.88886374,1.7210057,0.009210517,0.010896522,0.0074222283,0.014370815,2.4029525e-13,2.8428182e-13,1.9364019e-13,3.7492343e-13,0.14852913,119.756996,0.73298055,1,0.3129556,119.81156,12.158616,0.26871765,0.0,0.0,0.72418666,0.0,0.72418666,0.0,0.007233783,0.0,0.007233783,0.0,3.2985786e-13,0.0,3.2985786e-13,0.14082836,100.11175,0.73298055,0,0.35299525,100.09976,13.387925,,0.0,0.0,0.63056046,0.0,0.63056046,0.0,0.0067500086,0.0,0.0067500086,0.0,5.465594e-13,0.0,5.465594e-13,0.14022134,93.416245,0.70057523,1,0.34895873,92.82853,13.387925,0.29457778,20,0.75422335,222.68164,7.115041150178352e-22,0,0,0,0,0,0,0,0,0,1.5870245452542266e-13,ECDFS,eRASS1
1eRASS J033339.1-280004,em01_055117_020_ML00621_002_c010,55117,621,105511700621,0,579,53.41316540839722,-28.00136058512564,53.412266730226094,-28.001551475079843,3.607247,4.19045,3.275104,3.669793,4.535562,5.5138044,223.96785571312074,-54.20732292878258,41.382484463622916,-45.45932932964382,58880.23,58879.23,58881.23,0.0,0.0,0.0,0.0,0.0,10.108253,7.331009,3.0819023,2.672758,3.491047,0.033491395,0.014079537,0.012210379,0.015948696,3.1183796e-14,1.3109439e-14,1.13690685e-14,1.484981e-14,1.1772666,218.8923,0.8836025,7,0.97421557,219.01453,7.6350517,7.08887e-05,2.0335014,2.369213,1.8836825,1.5192631,2.248102,0.010650852,0.008468138,0.0068298825,0.010106394,1.155566e-14,9.187521e-15,7.410092e-15,1.096495e-14,0.37714756,222.44353,0.8923024,2,0.26491064,222.43713,7.084957,0.029466309,0.0,0.0,0.72727275,0.0,0.72727275,0.0,0.003261459,0.0,0.003261459,0.0,2.3998963e-15,0.0,2.3998963e-15,0.43741775,222.98999,0.8869417,0,0.32296818,222.9007,7.327541,,11.756002,4.779296,2.3048856,1.9851692,2.624602,0.021799376,0.01051307,0.009054775,0.011971364,2.14984e-14,1.036792e-14,8.9297584e-15,1.1806079e-14,0.4078203,219.24002,0.8836025,5,0.34659386,219.38637,7.7906237,3.12618e-05,0.0,0.0,0.72727275,0.0,0.72727275,0.0,0.0042548752,0.0,0.0042548752,0.0,2.6378642e-14,0.0,2.6378642e-14,0.54650134,170.92693,0.85624605,0,0.75042486,170.88396,9.923128,,0.15269172,0.79971594,1.5420094,0.79971594,2.2843025,0.0073884507,0.014246383,0.0073884507,0.021104313,2.6615456e-13,5.131982e-13,2.6615456e-13,7.602418e-13,0.45594218,108.238655,0.73298055,3,1.1375413,108.07614,13.36245,0.1072584,0.0,0.0,2.2133982,0.0,2.2133982,0.0,0.019220712,0.0,0.019220712,0.0,5.7719855e-13,0.0,5.7719855e-13,0.8306122,115.15694,0.73298055,3,2.0683794,114.97882,13.36245,0.34182486,0.0,0.0,1.8706391,0.0,1.8706391,0.0,0.01565082,0.0,0.01565082,0.0,4.0831778e-13,0.0,4.0831778e-13,0.14667346,119.52339,0.73298055,1,0.3017061,119.228,12.137124,0.26044458,0.6183936,0.8423712,1.1472535,0.7886527,1.5058544,0.008416774,0.011463085,0.007880031,0.01504614,3.838018e-13,5.227125e-13,3.5932653e-13,6.860985e-13,0.14009036,100.082436,0.73298055,1,0.3477273,99.6059,13.36245,0.29370853,0.0,0.0,0.8195084,0.0,0.8195084,0.0,0.008896709,0.0,0.008896709,0.0,7.2038133e-13,0.0,7.2038133e-13,0.14172482,92.11365,0.70057523,1,0.35449225,92.375916,13.36245,0.2984704,5,0.66956204,221.53337,0.0006448450813167153,0,0,0,0,0,0,0,0,0,2.1498399238660364e-14,ECDFS,eRASS1
1eRASS J035721.8-481215,em01_059138_020_ML00013_002_c010,59138,13,105913800013,0,12,59.34102019517699,-48.20429924642891,59.34024715637325,-48.20444988381721,0.98181474,0.97465837,1.061959,1.0693108,1.433189,1.3834354,256.1584393024099,-48.451223590379854,34.02373578452504,-65.79085588376535,58868.992,58867.156,58870.824,0.0,0.0,0.0,0.0,0.0,327.1057,111.90709,11.144959,10.841579,11.44834,0.2978158,0.029659828,0.02885245,0.030467208,2.772959e-13,2.7616229e-14,2.6864478e-14,2.8367979e-14,2.0243835,375.7594,0.8836025,87,1.4301541,375.71457,7.591212,0.0,75.342514,28.39111,5.624746,5.245271,6.0042205,0.07458946,0.0147774,0.013780439,0.01577436,8.092596e-14,1.6032765e-14,1.495111e-14,1.711442e-14,0.63398325,380.63165,0.8923024,22,0.42473507,380.4715,7.0393667,3.9035448e-30,121.747215,36.96993,6.3063416,6.200738,6.4119453,0.09669656,0.01649453,0.016218318,0.016770741,7.115273e-14,1.2137255e-14,1.1934009e-14,1.2340501e-14,0.7386473,382.32928,0.8869417,31,0.5767426,382.33096,7.282789,0.0,126.09008,44.690582,7.1279006,6.620987,7.6348133,0.118716635,0.018934647,0.017588075,0.020281216,1.1707754e-13,1.8673222e-14,1.7345243e-14,2.0001199e-14,0.6581771,376.4475,0.8836025,32,0.54843515,376.42142,7.747178,0.0,3.3922,4.3045974,2.7595167,2.3241189,3.1949148,0.014671653,0.009405449,0.007921453,0.010889445,9.095879e-14,5.8310283e-14,4.911006e-14,6.751051e-14,0.9453614,293.39554,0.85624605,5,1.256157,293.26025,9.866612,0.009304944,0.12689433,0.5303106,1.1452426,0.5303106,1.7601745,0.0028625354,0.006181844,0.0028625354,0.009501153,1.0311727e-13,2.2268889e-13,1.0311727e-13,3.4226054e-13,0.7796453,185.25905,0.73298055,1,1.9333805,185.28181,13.282593,0.8553416,0.0,0.0,2.0059264,0.0,2.0059264,0.0,0.010170341,0.0,0.010170341,0.0,3.0541563e-13,0.0,3.0541563e-13,1.4576674,197.23296,0.73298055,2,3.5935795,197.16113,13.282593,0.87367785,0.0,0.0,0.72830725,0.0,0.72830725,0.0,0.0035612518,0.0,0.0035612518,0.0,9.29103e-14,0.0,9.29103e-14,0.25588393,204.50877,0.73298055,0,0.51847166,204.46036,12.065102,,0.0,0.0,0.72830725,0.0,0.72830725,0.0,0.00426626,0.0,0.00426626,0.0,1.945399e-13,0.0,1.945399e-13,0.24965368,170.71327,0.73298055,0,0.67389226,170.69528,13.282593,,0.0,0.0,0.7283072,0.0,0.7283072,0.0,0.0046009743,0.0,0.0046009743,0.0,3.725485e-13,0.0,3.725485e-13,0.24381086,158.29413,0.70057523,0,0.60478127,158.27696,13.282593,,63,1.1251777,380.03217,2.8101983933366605e-85,0,0,0,0,0,0,0,0,0,2.691562386381366e-13,EDFS,eRASS1
